Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01194","Quinoa","2021","2021","","","",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01929.04","Ramie, raw or retted","2021","2021","100 g/ha","12088","E","Estimated value"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01443","Rape or colza seed","2021","2021","100 g/ha","14000","E","Estimated value"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01353.01","Raspberries","2021","2021","","","",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","0113","Rice","2021","2021","100 g/ha","69031","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","0116","Rye","2021","2021","100 g/ha","19329","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01446","Safflower seed","2021","2021","","","",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01921.01","Seed cotton, unginned","2021","2021","100 g/ha","41709","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01444","Sesame seed","2021","2021","100 g/ha","5254","E","Estimated value"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01929.05","Sisal, raw","2021","2021","100 g/ha","9813","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","0114","Sorghum","2021","2021","100 g/ha","28212","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01344.01","Sour cherries","2021","2021","","","",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","0141","Soya beans","2021","2021","100 g/ha","34450","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01215","Spinach","2021","2021","","","",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01354","Strawberries","2021","2021","100 g/ha","387506","E","Estimated value"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01241.01","String beans","2021","2021","","","",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01801","Sugar beet","2021","2021","","","",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01802","Sugar cane","2021","2021","100 g/ha","717744","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01445","Sunflower seed","2021","2021","100 g/ha","15480","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01530","Sweet potatoes","2021","2021","100 g/ha","146785","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01499.04","Tallowtree seeds","2021","2021","","","",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01324","Tangerines, mandarins, clementines","2021","2021","100 g/ha","195832","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01550","Taro","2021","2021","","","",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01620","Tea leaves","2021","2021","100 g/ha","22657","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01234","Tomatoes","2021","2021","100 g/ha","708798","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01191","Triticale","2021","2021","100 g/ha","26303","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01929.02","True hemp, raw or retted","2021","2021","","","",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01499.02","Tung nuts","2021","2021","100 g/ha","40469","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01970","Unmanufactured tobacco","2021","2021","100 g/ha","21299","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01658","Vanilla, raw","2021","2021","","","",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01709.01","Vetches","2021","2021","","","",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01376","Walnuts, in shell","2021","2021","100 g/ha","15530","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01221","Watermelons","2021","2021","100 g/ha","233020","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","0111","Wheat","2021","2021","100 g/ha","28632","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01540","Yams","2021","2021","100 g/ha","98436","E","Estimated value"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","01591","Yautia","2021","2021","","","",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","F1717","Cereals, primary","2021","2021","100 g/ha","44787","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","F1804","Citrus Fruit, Total","2021","2021","100 g/ha","271131","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5423","Extraction Rate","F17530","Fibre Crops, Fibre Equivalent","2021","2021","","","",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2021","2021","100 g/ha","14756","E","Estimated value"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","F1738","Fruit Primary","2021","2021","100 g/ha","190887","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5423","Extraction Rate","F1841","Oilcrops, Cake Equivalent","2021","2021","","","",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","F1841","Oilcrops, Cake Equivalent","2021","2021","100 g/ha","26389","E","Estimated value"
"QCL","Crops and livestock products","076","Brazil","5423","Extraction Rate","F1732","Oilcrops, Oil Equivalent","2021","2021","","","",""
"QCL","Crops and livestock products","076","Brazil","5419","Yield","F1732","Oilcrops, Oil Equivalent","2021","2021","100 g/ha","6316","E","Estimated value"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","F1726","Pulses, Total","2021","2021","100 g/ha","11014","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","F1720","Roots and Tubers, Total","2021","2021","100 g/ha","164011","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","F1723","Sugar Crops Primary","2021","2021","100 g/ha","717744","A","Official figure"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","F1729","Treenuts, Total","2021","2021","100 g/ha","3539","E","Estimated value"
"QCL","Crops and livestock products","076","Brazil","5419","Yield","F1735","Vegetables Primary","2021","2021","100 g/ha","244797","A","Official figure"
"QCL","Crops and livestock products","159","China","5419","Yield","01929.07","Abaca, manila hemp, raw","2021","2021","","","",""
"QCL","Crops and livestock products","159","China","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2021","2021","","","",""
"QCL","Crops and livestock products","159","China","5419","Yield","01371","Almonds, in shell","2021","2021","100 g/ha","36069","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2021","2021","100 g/ha","12554","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01341","Apples","2021","2021","100 g/ha","219759","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01343","Apricots","2021","2021","100 g/ha","33744","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01379.01","Areca nuts","2021","2021","100 g/ha","24070","A","Official figure"
"QCL","Crops and livestock products","159","China","5419","Yield","01216","Artichokes","2021","2021","100 g/ha","67518","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01211","Asparagus","2021","2021","100 g/ha","50967","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01311","Avocados","2021","2021","100 g/ha","92430","A","Official figure"
"QCL","Crops and livestock products","159","China","5423","Extraction Rate","03211","Balata, gutta-percha, guayule, chicle and similar natural gums in primary forms or in plates, sheets or strip","2021","2021","","","",""
"QCL","Crops and livestock products","159","China","5419","Yield","01708","Bambara beans, dry","2021","2021","","","",""
"QCL","Crops and livestock products","159","China","5419","Yield","01312","Bananas","2021","2021","100 g/ha","334960","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","0115","Barley","2021","2021","100 g/ha","39216","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01701","Beans, dry","2021","2021","100 g/ha","17555","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01355.01","Blueberries","2021","2021","","","",""
"QCL","Crops and livestock products","159","China","5419","Yield","01377","Brazil nuts, in shell","2021","2021","","","",""
"QCL","Crops and livestock products","159","China","5419","Yield","01702","Broad beans and horse beans, dry","2021","2021","100 g/ha","21019","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01243","Broad beans and horse beans, green","2021","2021","100 g/ha","136713","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01192","Buckwheat","2021","2021","100 g/ha","8075","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01212","Cabbages","2021","2021","100 g/ha","350046","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01195","Canary seed","2021","2021","","","",""
"QCL","Crops and livestock products","159","China","5419","Yield","01229","Cantaloupes and other melons","2021","2021","100 g/ha","363523","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01251","Carrots and turnips","2021","2021","100 g/ha","459532","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01372","Cashew nuts, in shell","2021","2021","100 g/ha","11269","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01359.02","Cashewapple","2021","2021","","","",""
"QCL","Crops and livestock products","159","China","5419","Yield","01219.01","Cassava leaves","2021","2021","","","",""
"QCL","Crops and livestock products","159","China","5419","Yield","01520.01","Cassava, fresh","2021","2021","100 g/ha","163648","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01447","Castor oil seeds","2021","2021","100 g/ha","17500","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01213","Cauliflowers and broccoli","2021","2021","100 g/ha","198477","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01199.90","Cereals n.e.c.","2021","2021","100 g/ha","24534","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01344.02","Cherries","2021","2021","100 g/ha","41770","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01373","Chestnuts, in shell","2021","2021","100 g/ha","57622","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01703","Chick peas, dry","2021","2021","100 g/ha","54319","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01691","Chicory roots","2021","2021","","","",""
"QCL","Crops and livestock products","159","China","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2021","2021","100 g/ha","66203","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","100 g/ha","221933","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01655","Cinnamon and cinnamon-tree flowers, raw","2021","2021","100 g/ha","20022","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01656","Cloves (whole stems), raw","2021","2021","100 g/ha","12345","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01640","Cocoa beans","2021","2021","","","",""
"QCL","Crops and livestock products","159","China","5419","Yield","01460","Coconuts, in shell","2021","2021","100 g/ha","105134","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01610","Coffee, green","2021","2021","100 g/ha","31724","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01929.08","Coir, raw","2021","2021","","","",""
"QCL","Crops and livestock products","159","China","5419","Yield","01706","Cow peas, dry","2021","2021","100 g/ha","10162","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01355.02","Cranberries","2021","2021","","","",""
"QCL","Crops and livestock products","159","China","5419","Yield","01232","Cucumbers and gherkins","2021","2021","100 g/ha","584874","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01351.01","Currants","2021","2021","","","",""
"QCL","Crops and livestock products","159","China","5419","Yield","01314","Dates","2021","2021","100 g/ha","128386","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2021","2021","100 g/ha","151503","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01233","Eggplants (aubergines)","2021","2021","100 g/ha","465690","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01315","Figs","2021","2021","100 g/ha","53289","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","26190.01","Flax, processed but not spun","2021","2021","100 g/ha","40291","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01193","Fonio","2021","2021","","","",""
"QCL","Crops and livestock products","159","China","5419","Yield","01657","Ginger, raw","2021","2021","100 g/ha","107066","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01351.02","Gooseberries","2021","2021","","","",""
"QCL","Crops and livestock products","159","China","5419","Yield","01330","Grapes","2021","2021","100 g/ha","193399","E","Estimated value"
"QCL","Crops and livestock products","159","China","5419","Yield","01290.01","Green corn (maize)","2021","2021","100 g/ha","95023","E","Estimated value"
